Site,Date,Hour,ED Enc,ED Enc Admitted,Year,Month,Day,Weekday
B,2023-03-15,2,45,9,2023,3,15,3
B,2023-03-15,3,48,23,2023,3,15,3
B,2023-03-15,4,42,11,2023,3,15,3
B,2023-03-16,1,12,4,2023,3,16,4
B,2023-03-16,2,41,15,2023,3,16,4
B,2023-03-16,3,59,15,2023,3,16,4
B,2023-03-16,4,54,18,2023,3,16,4
B,2023-03-17,1,23,5,2023,3,17,5
B,2023-03-17,2,36,13,2023,3,17,5
B,2023-03-17,3,45,13,2023,3,17,5
B,2023-03-17,4,34,11,2023,3,17,5
B,2023-03-18,1,22,6,2023,3,18,6
B,2023-03-18,2,33,9,2023,3,18,6
B,2023-03-18,3,48,10,2023,3,18,6
B,2023-03-18,4,68,16,2023,3,18,6
B,2023-03-19,1,21,6,2023,3,19,7
B,2023-03-19,2,34,5,2023,3,19,7
B,2023-03-19,3,61,14,2023,3,19,7
B,2023-03-19,4,55,4,2023,3,19,7
B,2023-03-20,1,28,9,2023,3,20,1
B,2023-03-20,2,64,21,2023,3,20,1
B,2023-03-20,3,65,20,2023,3,20,1
B,2023-03-20,4,52,10,2023,3,20,1
B,2023-03-21,1,17,5,2023,3,21,2
B,2023-03-21,2,42,13,2023,3,21,2
B,2023-03-21,3,56,14,2023,3,21,2
B,2023-03-21,4,32,7,2023,3,21,2
B,2023-03-22,1,11,3,2023,3,22,3
B,2023-03-22,2,45,8,2023,3,22,3
B,2023-03-22,3,54,16,2023,3,22,3
B,2023-03-22,4,57,15,2023,3,22,3
B,2023-03-23,1,21,6,2023,3,23,4
B,2023-03-23,2,49,13,2023,3,23,4
B,2023-03-23,3,57,21,2023,3,23,4
B,2023-03-23,4,56,11,2023,3,23,4
B,2023-03-24,1,23,6,2023,3,24,5
B,2023-03-24,2,38,11,2023,3,24,5
B,2023-03-24,3,44,14,2023,3,24,5
B,2023-03-24,4,57,10,2023,3,24,5
B,2023-03-25,1,37,8,2023,3,25,6
B,2023-03-25,2,32,8,2023,3,25,6
B,2023-03-25,3,59,13,2023,3,25,6
B,2023-03-25,4,60,11,2023,3,25,6
B,2023-03-26,1,21,4,2023,3,26,7
B,2023-03-26,2,42,12,2023,3,26,7
B,2023-03-26,3,66,18,2023,3,26,7
B,2023-03-26,4,64,14,2023,3,26,7
B,2023-03-27,1,21,2,2023,3,27,1
B,2023-03-27,2,51,15,2023,3,27,1
B,2023-03-27,3,70,23,2023,3,27,1
B,2023-03-27,4,48,13,2023,3,27,1
B,2023-03-28,1,19,3,2023,3,28,2
B,2023-03-28,2,34,11,2023,3,28,2
B,2023-03-28,3,52,15,2023,3,28,2
B,2023-03-28,4,50,12,2023,3,28,2
B,2023-03-29,1,11,5,2023,3,29,3
B,2023-03-29,2,47,14,2023,3,29,3
B,2023-03-29,3,56,22,2023,3,29,3
B,2023-03-29,4,64,14,2023,3,29,3
B,2023-03-30,1,15,2,2023,3,30,4
B,2023-03-30,2,39,9,2023,3,30,4
B,2023-03-30,3,38,13,2023,3,30,4
B,2023-03-30,4,59,14,2023,3,30,4
B,2023-03-31,1,17,4,2023,3,31,5
B,2023-03-31,2,33,9,2023,3,31,5
B,2023-03-31,3,53,16,2023,3,31,5
B,2023-03-31,4,59,14,2023,3,31,5
B,2023-04-01,1,16,1,2023,4,1,6
B,2023-04-01,2,36,10,2023,4,1,6
B,2023-04-01,3,53,5,2023,4,1,6
B,2023-04-01,4,47,14,2023,4,1,6
B,2023-04-02,1,20,2,2023,4,2,7
B,2023-04-02,2,42,14,2023,4,2,7
B,2023-04-02,3,61,13,2023,4,2,7
B,2023-04-02,4,65,13,2023,4,2,7
B,2023-04-03,1,13,6,2023,4,3,1
B,2023-04-03,2,46,14,2023,4,3,1
B,2023-04-03,3,63,18,2023,4,3,1
B,2023-04-03,4,74,19,2023,4,3,1
B,2023-04-04,1,27,8,2023,4,4,2
B,2023-04-04,2,31,7,2023,4,4,2
B,2023-04-04,3,44,12,2023,4,4,2
B,2023-04-04,4,43,10,2023,4,4,2
B,2023-04-05,1,8,3,2023,4,5,3
B,2023-04-05,2,31,11,2023,4,5,3
B,2023-04-05,3,43,7,2023,4,5,3
B,2023-04-05,4,51,14,2023,4,5,3
B,2023-04-06,1,17,2,2023,4,6,4
B,2023-04-06,2,29,7,2023,4,6,4
B,2023-04-06,3,48,11,2023,4,6,4
B,2023-04-06,4,63,12,2023,4,6,4
B,2023-04-07,1,20,3,2023,4,7,5
B,2023-04-07,2,41,11,2023,4,7,5
B,2023-04-07,3,49,14,2023,4,7,5
B,2023-04-07,4,52,15,2023,4,7,5
B,2023-04-08,1,32,7,2023,4,8,6
B,2023-04-08,2,36,9,2023,4,8,6
B,2023-04-08,3,39,6,2023,4,8,6
B,2023-04-08,4,55,8,2023,4,8,6
B,2023-04-09,1,27,6,2023,4,9,7
B,2023-04-09,2,32,11,2023,4,9,7
B,2023-04-09,3,54,11,2023,4,9,7
B,2023-04-09,4,53,11,2023,4,9,7
B,2023-04-10,1,19,5,2023,4,10,1
B,2023-04-10,2,65,16,2023,4,10,1
B,2023-04-10,3,51,11,2023,4,10,1
B,2023-04-10,4,44,12,2023,4,10,1
B,2023-04-11,1,21,5,2023,4,11,2
B,2023-04-11,2,36,4,2023,4,11,2
B,2023-04-11,3,60,14,2023,4,11,2
B,2023-04-11,4,47,12,2023,4,11,2
B,2023-04-12,1,31,3,2023,4,12,3
B,2023-04-12,2,48,7,2023,4,12,3
B,2023-04-12,3,67,24,2023,4,12,3
B,2023-04-12,4,56,11,2023,4,12,3
B,2023-04-13,1,18,7,2023,4,13,4
B,2023-04-13,2,48,15,2023,4,13,4
B,2023-04-13,3,60,15,2023,4,13,4
B,2023-04-13,4,64,11,2023,4,13,4
B,2023-04-14,1,19,4,2023,4,14,5
B,2023-04-14,2,45,13,2023,4,14,5
B,2023-04-14,3,63,19,2023,4,14,5
B,2023-04-14,4,49,12,2023,4,14,5
B,2023-04-15,1,21,2,2023,4,15,6
B,2023-04-15,2,50,17,2023,4,15,6
B,2023-04-15,3,56,8,2023,4,15,6
B,2023-04-15,4,64,15,2023,4,15,6
B,2023-04-16,1,18,4,2023,4,16,7
B,2023-04-16,2,40,11,2023,4,16,7
B,2023-04-16,3,43,8,2023,4,16,7
B,2023-04-16,4,53,12,2023,4,16,7
B,2023-04-17,1,17,5,2023,4,17,1
B,2023-04-17,2,46,10,2023,4,17,1
B,2023-04-17,3,55,11,2023,4,17,1
B,2023-04-17,4,44,9,2023,4,17,1
B,2023-04-18,1,19,4,2023,4,18,2
B,2023-04-18,2,43,15,2023,4,18,2
B,2023-04-18,3,61,19,2023,4,18,2
B,2023-04-18,4,51,13,2023,4,18,2
B,2023-04-19,1,18,5,2023,4,19,3
B,2023-04-19,2,39,12,2023,4,19,3
B,2023-04-19,3,51,11,2023,4,19,3
B,2023-04-19,4,60,11,2023,4,19,3
B,2023-04-20,1,17,7,2023,4,20,4
B,2023-04-20,2,43,11,2023,4,20,4
B,2023-04-20,3,52,14,2023,4,20,4
B,2023-04-20,4,51,10,2023,4,20,4
B,2023-04-21,1,13,2,2023,4,21,5
B,2023-04-21,2,42,13,2023,4,21,5
B,2023-04-21,3,53,18,2023,4,21,5
B,2023-04-21,4,50,9,2023,4,21,5
B,2023-04-22,1,22,6,2023,4,22,6
B,2023-04-22,2,32,5,2023,4,22,6
B,2023-04-22,3,51,12,2023,4,22,6
B,2023-04-22,4,53,12,2023,4,22,6
B,2023-04-23,1,28,8,2023,4,23,7
B,2023-04-23,2,39,10,2023,4,23,7
B,2023-04-23,3,62,17,2023,4,23,7
B,2023-04-23,4,55,12,2023,4,23,7
B,2023-04-24,1,21,10,2023,4,24,1
B,2023-04-24,2,55,16,2023,4,24,1
B,2023-04-24,3,56,14,2023,4,24,1
B,2023-04-24,4,53,10,2023,4,24,1
B,2023-04-25,1,18,4,2023,4,25,2
B,2023-04-25,2,43,11,2023,4,25,2
B,2023-04-25,3,48,20,2023,4,25,2
B,2023-04-25,4,65,12,2023,4,25,2
B,2023-04-26,1,20,3,2023,4,26,3
B,2023-04-26,2,41,10,2023,4,26,3
B,2023-04-26,3,52,14,2023,4,26,3
B,2023-04-26,4,42,14,2023,4,26,3
B,2023-04-27,1,15,2,2023,4,27,4
B,2023-04-27,2,33,8,2023,4,27,4
B,2023-04-27,3,59,20,2023,4,27,4
B,2023-04-27,4,54,13,2023,4,27,4
B,2023-04-28,1,22,4,2023,4,28,5
B,2023-04-28,2,41,10,2023,4,28,5
B,2023-04-28,3,52,19,2023,4,28,5
B,2023-04-28,4,40,11,2023,4,28,5
B,2023-04-29,1,25,2,2023,4,29,6
B,2023-04-29,2,45,10,2023,4,29,6
B,2023-04-29,3,63,16,2023,4,29,6
B,2023-04-29,4,53,9,2023,4,29,6
B,2023-04-30,1,27,6,2023,4,30,7
B,2023-04-30,2,47,10,2023,4,30,7
B,2023-04-30,3,56,10,2023,4,30,7
B,2023-04-30,4,67,7,2023,4,30,7
B,2023-05-01,1,21,4,2023,5,1,1
B,2023-05-01,2,45,19,2023,5,1,1
B,2023-05-01,3,58,11,2023,5,1,1
B,2023-05-01,4,63,9,2023,5,1,1
B,2023-05-02,1,21,7,2023,5,2,2
B,2023-05-02,2,50,8,2023,5,2,2
B,2023-05-02,3,66,16,2023,5,2,2
B,2023-05-02,4,51,9,2023,5,2,2
B,2023-05-03,1,23,7,2023,5,3,3
B,2023-05-03,2,38,11,2023,5,3,3
B,2023-05-03,3,58,23,2023,5,3,3
B,2023-05-03,4,72,15,2023,5,3,3
B,2023-05-04,1,26,4,2023,5,4,4
B,2023-05-04,2,35,9,2023,5,4,4
B,2023-05-04,3,51,12,2023,5,4,4
B,2023-05-04,4,63,9,2023,5,4,4
B,2023-05-05,1,19,4,2023,5,5,5
B,2023-05-05,2,43,15,2023,5,5,5
B,2023-05-05,3,55,19,2023,5,5,5
B,2023-05-05,4,60,11,2023,5,5,5
B,2023-05-06,1,22,8,2023,5,6,6
B,2023-05-06,2,33,7,2023,5,6,6
B,2023-05-06,3,60,21,2023,5,6,6
B,2023-05-06,4,38,9,2023,5,6,6
B,2023-05-07,1,24,5,2023,5,7,7
B,2023-05-07,2,47,12,2023,5,7,7
B,2023-05-07,3,47,15,2023,5,7,7
B,2023-05-07,4,67,11,2023,5,7,7
B,2023-05-08,1,17,2,2023,5,8,1
B,2023-05-08,2,38,14,2023,5,8,1
B,2023-05-08,3,63,21,2023,5,8,1
B,2023-05-08,4,48,18,2023,5,8,1
B,2023-05-09,1,15,2,2023,5,9,2
B,2023-05-09,2,43,15,2023,5,9,2
B,2023-05-09,3,49,16,2023,5,9,2
B,2023-05-09,4,46,9,2023,5,9,2
B,2023-05-10,1,21,7,2023,5,10,3
B,2023-05-10,2,34,13,2023,5,10,3
B,2023-05-10,3,45,12,2023,5,10,3
B,2023-05-10,4,52,13,2023,5,10,3
B,2023-05-11,1,19,6,2023,5,11,4
B,2023-05-11,2,32,6,2023,5,11,4
B,2023-05-11,3,61,13,2023,5,11,4
B,2023-05-11,4,53,17,2023,5,11,4
B,2023-05-12,1,27,9,2023,5,12,5
B,2023-05-12,2,42,11,2023,5,12,5
B,2023-05-12,3,57,13,2023,5,12,5
B,2023-05-12,4,68,19,2023,5,12,5
B,2023-05-13,1,34,7,2023,5,13,6
B,2023-05-13,2,39,5,2023,5,13,6
B,2023-05-13,3,49,11,2023,5,13,6
B,2023-05-13,4,54,13,2023,5,13,6
B,2023-05-14,1,21,6,2023,5,14,7
B,2023-05-14,2,29,6,2023,5,14,7
B,2023-05-14,3,45,13,2023,5,14,7
B,2023-05-14,4,69,19,2023,5,14,7
B,2023-05-15,1,19,5,2023,5,15,1
B,2023-05-15,2,47,14,2023,5,15,1
B,2023-05-15,3,60,16,2023,5,15,1
B,2023-05-15,4,65,17,2023,5,15,1
B,2023-05-16,1,27,1,2023,5,16,2
B,2023-05-16,2,45,16,2023,5,16,2
B,2023-05-16,3,44,11,2023,5,16,2
B,2023-05-16,4,56,13,2023,5,16,2
B,2023-05-17,1,17,5,2023,5,17,3
B,2023-05-17,2,51,11,2023,5,17,3
B,2023-05-17,3,40,14,2023,5,17,3
B,2023-05-17,4,46,9,2023,5,17,3
B,2023-05-18,1,20,2,2023,5,18,4
B,2023-05-18,2,42,9,2023,5,18,4
B,2023-05-18,3,53,18,2023,5,18,4
B,2023-05-18,4,48,15,2023,5,18,4
B,2023-05-19,1,17,3,2023,5,19,5
B,2023-05-19,2,28,5,2023,5,19,5
B,2023-05-19,3,53,19,2023,5,19,5
B,2023-05-19,4,58,14,2023,5,19,5
B,2023-05-20,1,17,4,2023,5,20,6
B,2023-05-20,2,44,5,2023,5,20,6
B,2023-05-20,3,68,14,2023,5,20,6
B,2023-05-20,4,61,10,2023,5,20,6
B,2023-05-21,1,28,8,2023,5,21,7
B,2023-05-21,2,43,11,2023,5,21,7
B,2023-05-21,3,67,10,2023,5,21,7
B,2023-05-21,4,48,12,2023,5,21,7
B,2023-05-22,1,22,7,2023,5,22,1
B,2023-05-22,2,53,17,2023,5,22,1
B,2023-05-22,3,57,19,2023,5,22,1
B,2023-05-22,4,66,11,2023,5,22,1
B,2023-05-23,1,26,9,2023,5,23,2
B,2023-05-23,2,32,7,2023,5,23,2
B,2023-05-23,3,49,20,2023,5,23,2
B,2023-05-23,4,56,12,2023,5,23,2
B,2023-05-24,1,18,4,2023,5,24,3
B,2023-05-24,2,41,9,2023,5,24,3
B,2023-05-24,3,45,16,2023,5,24,3
B,2023-05-24,4,60,18,2023,5,24,3
B,2023-05-25,1,19,1,2023,5,25,4
B,2023-05-25,2,27,6,2023,5,25,4
B,2023-05-25,3,42,9,2023,5,25,4
B,2023-05-25,4,67,16,2023,5,25,4
B,2023-05-26,1,23,7,2023,5,26,5
B,2023-05-26,2,34,6,2023,5,26,5
B,2023-05-26,3,59,22,2023,5,26,5
B,2023-05-26,4,57,9,2023,5,26,5
B,2023-05-27,1,14,0,2023,5,27,6
B,2023-05-27,2,29,6,2023,5,27,6
B,2023-05-27,3,52,10,2023,5,27,6
B,2023-05-27,4,62,11,2023,5,27,6
B,2023-05-28,1,25,5,2023,5,28,7
B,2023-05-28,2,42,8,2023,5,28,7
B,2023-05-28,3,67,13,2023,5,28,7
B,2023-05-28,4,68,21,2023,5,28,7
B,2023-05-29,1,30,8,2023,5,29,1
B,2023-05-29,2,38,9,2023,5,29,1
B,2023-05-29,3,71,19,2023,5,29,1
B,2023-05-29,4,67,12,2023,5,29,1
B,2023-05-30,1,25,8,2023,5,30,2
B,2023-05-30,2,45,12,2023,5,30,2
B,2023-05-30,3,65,19,2023,5,30,2
B,2023-05-30,4,62,18,2023,5,30,2
B,2023-05-31,1,26,4,2023,5,31,3
B,2023-05-31,2,38,16,2023,5,31,3
B,2023-05-31,3,51,16,2023,5,31,3
B,2023-05-31,4,68,13,2023,5,31,3
B,2023-06-01,1,25,8,2023,6,1,4
B,2023-06-01,2,41,17,2023,6,1,4
B,2023-06-01,3,47,13,2023,6,1,4
B,2023-06-01,4,60,11,2023,6,1,4
B,2023-06-02,1,24,5,2023,6,2,5
B,2023-06-02,2,31,11,2023,6,2,5
B,2023-06-02,3,48,12,2023,6,2,5
B,2023-06-02,4,57,11,2023,6,2,5
B,2023-06-03,1,20,5,2023,6,3,6
B,2023-06-03,2,32,7,2023,6,3,6
B,2023-06-03,3,50,11,2023,6,3,6
B,2023-06-03,4,62,13,2023,6,3,6
B,2023-06-04,1,29,6,2023,6,4,7
B,2023-06-04,2,44,16,2023,6,4,7
B,2023-06-04,3,71,20,2023,6,4,7
B,2023-06-04,4,61,8,2023,6,4,7
B,2023-06-05,1,27,6,2023,6,5,1
B,2023-06-05,2,41,14,2023,6,5,1
B,2023-06-05,3,50,12,2023,6,5,1
B,2023-06-05,4,55,10,2023,6,5,1
B,2023-06-06,1,24,10,2023,6,6,2
B,2023-06-06,2,36,7,2023,6,6,2
B,2023-06-06,3,56,13,2023,6,6,2
B,2023-06-06,4,61,17,2023,6,6,2
B,2023-06-07,1,21,6,2023,6,7,3
B,2023-06-07,2,38,7,2023,6,7,3
B,2023-06-07,3,61,12,2023,6,7,3
B,2023-06-07,4,41,10,2023,6,7,3
B,2023-06-08,1,28,9,2023,6,8,4
B,2023-06-08,2,29,8,2023,6,8,4
B,2023-06-08,3,47,18,2023,6,8,4
B,2023-06-08,4,56,15,2023,6,8,4
B,2023-06-09,1,17,5,2023,6,9,5
B,2023-06-09,2,31,9,2023,6,9,5
B,2023-06-09,3,54,15,2023,6,9,5
B,2023-06-09,4,56,9,2023,6,9,5
B,2023-06-10,1,29,11,2023,6,10,6
B,2023-06-10,2,30,6,2023,6,10,6
B,2023-06-10,3,50,12,2023,6,10,6
B,2023-06-10,4,50,11,2023,6,10,6
B,2023-06-11,1,23,8,2023,6,11,7
B,2023-06-11,2,33,3,2023,6,11,7
B,2023-06-11,3,43,9,2023,6,11,7
B,2023-06-11,4,67,13,2023,6,11,7
B,2023-06-12,1,17,5,2023,6,12,1
B,2023-06-12,2,50,14,2023,6,12,1
B,2023-06-12,3,71,27,2023,6,12,1
B,2023-06-12,4,54,14,2023,6,12,1
B,2023-06-13,1,22,7,2023,6,13,2
B,2023-06-13,2,43,14,2023,6,13,2
B,2023-06-13,3,51,17,2023,6,13,2
B,2023-06-13,4,60,15,2023,6,13,2
B,2023-06-14,1,26,11,2023,6,14,3
B,2023-06-14,2,38,14,2023,6,14,3
B,2023-06-14,3,60,18,2023,6,14,3
B,2023-06-14,4,51,13,2023,6,14,3
B,2023-06-15,1,28,6,2023,6,15,4
B,2023-06-15,2,34,8,2023,6,15,4
B,2023-06-15,3,65,15,2023,6,15,4
B,2023-06-15,4,53,9,2023,6,15,4
B,2023-06-16,1,19,4,2023,6,16,5
B,2023-06-16,2,34,8,2023,6,16,5
B,2023-06-16,3,52,14,2023,6,16,5
B,2023-06-16,4,56,12,2023,6,16,5
B,2023-06-17,1,25,2,2023,6,17,6
B,2023-06-17,2,28,12,2023,6,17,6
B,2023-06-17,3,47,8,2023,6,17,6
B,2023-06-17,4,58,14,2023,6,17,6
B,2023-06-18,1,38,15,2023,6,18,7
B,2023-06-18,2,44,10,2023,6,18,7
B,2023-06-18,3,50,13,2023,6,18,7
B,2023-06-18,4,56,15,2023,6,18,7
B,2023-06-19,1,23,8,2023,6,19,1
B,2023-06-19,2,37,11,2023,6,19,1
B,2023-06-19,3,58,21,2023,6,19,1
B,2023-06-19,4,66,18,2023,6,19,1
B,2023-06-20,1,15,4,2023,6,20,2
B,2023-06-20,2,42,8,2023,6,20,2
B,2023-06-20,3,51,19,2023,6,20,2
B,2023-06-20,4,63,16,2023,6,20,2
B,2023-06-21,1,26,4,2023,6,21,3
B,2023-06-21,2,42,9,2023,6,21,3
B,2023-06-21,3,65,18,2023,6,21,3
B,2023-06-21,4,52,16,2023,6,21,3
B,2023-06-22,1,28,11,2023,6,22,4
B,2023-06-22,2,34,16,2023,6,22,4
B,2023-06-22,3,47,16,2023,6,22,4
B,2023-06-22,4,57,10,2023,6,22,4
B,2023-06-23,1,25,4,2023,6,23,5
B,2023-06-23,2,31,14,2023,6,23,5
B,2023-06-23,3,48,20,2023,6,23,5
B,2023-06-23,4,57,13,2023,6,23,5
B,2023-06-24,1,24,5,2023,6,24,6
B,2023-06-24,2,24,7,2023,6,24,6
B,2023-06-24,3,55,15,2023,6,24,6
B,2023-06-24,4,57,13,2023,6,24,6
B,2023-06-25,1,34,7,2023,6,25,7
B,2023-06-25,2,36,14,2023,6,25,7
B,2023-06-25,3,63,17,2023,6,25,7
B,2023-06-25,4,58,10,2023,6,25,7
B,2023-06-26,1,24,7,2023,6,26,1
B,2023-06-26,2,40,10,2023,6,26,1
B,2023-06-26,3,66,23,2023,6,26,1
B,2023-06-26,4,51,12,2023,6,26,1
B,2023-06-27,1,20,4,2023,6,27,2
B,2023-06-27,2,44,20,2023,6,27,2
B,2023-06-27,3,51,11,2023,6,27,2
B,2023-06-27,4,64,18,2023,6,27,2
B,2023-06-28,1,22,2,2023,6,28,3
B,2023-06-28,2,32,6,2023,6,28,3
B,2023-06-28,3,43,16,2023,6,28,3
B,2023-06-28,4,59,15,2023,6,28,3
B,2023-06-29,1,24,6,2023,6,29,4
B,2023-06-29,2,38,10,2023,6,29,4
B,2023-06-29,3,51,14,2023,6,29,4
B,2023-06-29,4,54,9,2023,6,29,4
B,2023-06-30,1,15,4,2023,6,30,5
B,2023-06-30,2,29,6,2023,6,30,5
B,2023-06-30,3,58,14,2023,6,30,5
B,2023-06-30,4,49,7,2023,6,30,5
B,2023-07-01,1,26,9,2023,7,1,6
B,2023-07-01,2,36,10,2023,7,1,6
B,2023-07-01,3,48,14,2023,7,1,6
B,2023-07-01,4,63,10,2023,7,1,6
B,2023-07-02,1,25,9,2023,7,2,7
B,2023-07-02,2,43,10,2023,7,2,7
B,2023-07-02,3,54,11,2023,7,2,7
B,2023-07-02,4,61,11,2023,7,2,7
B,2023-07-03,1,12,6,2023,7,3,1
B,2023-07-03,2,35,5,2023,7,3,1
B,2023-07-03,3,57,24,2023,7,3,1
B,2023-07-03,4,57,13,2023,7,3,1
B,2023-07-04,1,19,3,2023,7,4,2
B,2023-07-04,2,34,5,2023,7,4,2
B,2023-07-04,3,42,15,2023,7,4,2
B,2023-07-04,4,67,23,2023,7,4,2
B,2023-07-05,1,24,9,2023,7,5,3
B,2023-07-05,2,39,13,2023,7,5,3
B,2023-07-05,3,60,24,2023,7,5,3
B,2023-07-05,4,43,4,2023,7,5,3
B,2023-07-06,1,28,5,2023,7,6,4
B,2023-07-06,2,35,9,2023,7,6,4
B,2023-07-06,3,57,19,2023,7,6,4
B,2023-07-06,4,59,14,2023,7,6,4
B,2023-07-07,1,21,7,2023,7,7,5
B,2023-07-07,2,35,12,2023,7,7,5
B,2023-07-07,3,59,18,2023,7,7,5
B,2023-07-07,4,51,11,2023,7,7,5
B,2023-07-08,1,26,7,2023,7,8,6
B,2023-07-08,2,33,6,2023,7,8,6
B,2023-07-08,3,61,14,2023,7,8,6
B,2023-07-08,4,70,16,2023,7,8,6
B,2023-07-09,1,30,9,2023,7,9,7
B,2023-07-09,2,46,7,2023,7,9,7
B,2023-07-09,3,65,17,2023,7,9,7
B,2023-07-09,4,66,14,2023,7,9,7
B,2023-07-10,1,21,4,2023,7,10,1
B,2023-07-10,2,45,15,2023,7,10,1
B,2023-07-10,3,51,15,2023,7,10,1
B,2023-07-10,4,72,14,2023,7,10,1
B,2023-07-11,1,19,2,2023,7,11,2
B,2023-07-11,2,37,8,2023,7,11,2
B,2023-07-11,3,55,18,2023,7,11,2
B,2023-07-11,4,70,9,2023,7,11,2
B,2023-07-12,1,26,5,2023,7,12,3
B,2023-07-12,2,28,8,2023,7,12,3
B,2023-07-12,3,51,20,2023,7,12,3
B,2023-07-12,4,50,10,2023,7,12,3
B,2023-07-13,1,30,10,2023,7,13,4
B,2023-07-13,2,44,13,2023,7,13,4
B,2023-07-13,3,50,18,2023,7,13,4
B,2023-07-13,4,59,14,2023,7,13,4
B,2023-07-14,1,27,9,2023,7,14,5
B,2023-07-14,2,36,9,2023,7,14,5
B,2023-07-14,3,50,14,2023,7,14,5
B,2023-07-14,4,54,10,2023,7,14,5
B,2023-07-15,1,24,5,2023,7,15,6
B,2023-07-15,2,29,11,2023,7,15,6
B,2023-07-15,3,46,9,2023,7,15,6
B,2023-07-15,4,61,15,2023,7,15,6
B,2023-07-16,1,17,2,2023,7,16,7
B,2023-07-16,2,27,5,2023,7,16,7
B,2023-07-16,3,65,15,2023,7,16,7
B,2023-07-16,4,49,14,2023,7,16,7
B,2023-07-17,1,15,4,2023,7,17,1
B,2023-07-17,2,47,11,2023,7,17,1
B,2023-07-17,3,63,18,2023,7,17,1
B,2023-07-17,4,68,19,2023,7,17,1
B,2023-07-18,1,22,6,2023,7,18,2
B,2023-07-18,2,46,13,2023,7,18,2
B,2023-07-18,3,40,12,2023,7,18,2
B,2023-07-18,4,77,17,2023,7,18,2
B,2023-07-19,1,28,8,2023,7,19,3
B,2023-07-19,2,41,13,2023,7,19,3
B,2023-07-19,3,61,18,2023,7,19,3
B,2023-07-19,4,54,14,2023,7,19,3
B,2023-07-20,1,23,6,2023,7,20,4
B,2023-07-20,2,43,12,2023,7,20,4
B,2023-07-20,3,47,16,2023,7,20,4
B,2023-07-20,4,50,11,2023,7,20,4
B,2023-07-21,1,21,8,2023,7,21,5
B,2023-07-21,2,28,5,2023,7,21,5
B,2023-07-21,3,49,13,2023,7,21,5
B,2023-07-21,4,57,8,2023,7,21,5
B,2023-07-22,1,24,10,2023,7,22,6
B,2023-07-22,2,23,3,2023,7,22,6
B,2023-07-22,3,42,9,2023,7,22,6
B,2023-07-22,4,66,20,2023,7,22,6
B,2023-07-23,1,22,6,2023,7,23,7
B,2023-07-23,2,41,15,2023,7,23,7
B,2023-07-23,3,53,17,2023,7,23,7
B,2023-07-23,4,62,16,2023,7,23,7
B,2023-07-24,1,20,2,2023,7,24,1
B,2023-07-24,2,38,10,2023,7,24,1
B,2023-07-24,3,61,20,2023,7,24,1
B,2023-07-24,4,56,8,2023,7,24,1
B,2023-07-25,1,21,4,2023,7,25,2
B,2023-07-25,2,34,7,2023,7,25,2
B,2023-07-25,3,45,14,2023,7,25,2
B,2023-07-25,4,56,17,2023,7,25,2
B,2023-07-26,1,17,5,2023,7,26,3
B,2023-07-26,2,42,12,2023,7,26,3
B,2023-07-26,3,70,19,2023,7,26,3
B,2023-07-26,4,63,12,2023,7,26,3
B,2023-07-27,1,23,9,2023,7,27,4
B,2023-07-27,2,43,10,2023,7,27,4
B,2023-07-27,3,46,11,2023,7,27,4
B,2023-07-27,4,55,12,2023,7,27,4
B,2023-07-28,1,13,1,2023,7,28,5
B,2023-07-28,2,35,9,2023,7,28,5
B,2023-07-28,3,59,23,2023,7,28,5
B,2023-07-28,4,57,14,2023,7,28,5
B,2023-07-29,1,25,5,2023,7,29,6
B,2023-07-29,2,40,15,2023,7,29,6
B,2023-07-29,3,56,8,2023,7,29,6
B,2023-07-29,4,66,14,2023,7,29,6
B,2023-07-30,1,28,6,2023,7,30,7
B,2023-07-30,2,37,8,2023,7,30,7
B,2023-07-30,3,70,22,2023,7,30,7
B,2023-07-30,4,61,15,2023,7,30,7
B,2023-07-31,1,23,2,2023,7,31,1
B,2023-07-31,2,53,15,2023,7,31,1
B,2023-07-31,3,43,18,2023,7,31,1
B,2023-07-31,4,70,11,2023,7,31,1
B,2023-08-01,1,22,3,2023,8,1,2
B,2023-08-01,2,41,7,2023,8,1,2
B,2023-08-01,3,57,18,2023,8,1,2
B,2023-08-01,4,39,4,2023,8,1,2
B,2023-08-02,1,21,6,2023,8,2,3
B,2023-08-02,2,37,5,2023,8,2,3
B,2023-08-02,3,59,15,2023,8,2,3
B,2023-08-02,4,51,11,2023,8,2,3
B,2023-08-03,1,34,9,2023,8,3,4
B,2023-08-03,2,50,16,2023,8,3,4
B,2023-08-03,3,56,12,2023,8,3,4
B,2023-08-03,4,58,10,2023,8,3,4
B,2023-08-04,1,18,0,2023,8,4,5
B,2023-08-04,2,43,14,2023,8,4,5
B,2023-08-04,3,66,19,2023,8,4,5
B,2023-08-04,4,57,9,2023,8,4,5
B,2023-08-05,1,23,6,2023,8,5,6
B,2023-08-05,2,39,10,2023,8,5,6
B,2023-08-05,3,46,12,2023,8,5,6
B,2023-08-05,4,62,9,2023,8,5,6
B,2023-08-06,1,20,7,2023,8,6,7
B,2023-08-06,2,41,8,2023,8,6,7
B,2023-08-06,3,65,12,2023,8,6,7
B,2023-08-06,4,76,23,2023,8,6,7
B,2023-08-07,1,17,6,2023,8,7,1
B,2023-08-07,2,37,13,2023,8,7,1
