Site,Date,Hour,ED Enc,ED Enc Admitted
B,2022-11-23,3,53,15
B,2022-11-23,4,62,18
B,2022-11-24,1,21,9
B,2022-11-24,2,40,7
B,2022-11-24,3,44,6
B,2022-11-24,4,68,13
B,2022-11-25,1,29,6
B,2022-11-25,2,48,9
B,2022-11-25,3,56,20
B,2022-11-25,4,45,9
B,2022-11-26,1,29,4
B,2022-11-26,2,50,11
B,2022-11-26,3,57,8
B,2022-11-26,4,79,19
B,2022-11-27,1,23,4
B,2022-11-27,2,40,9
B,2022-11-27,3,69,13
B,2022-11-27,4,63,7
B,2022-11-28,1,25,5
B,2022-11-28,2,46,11
B,2022-11-28,3,59,13
B,2022-11-28,4,66,13
B,2022-11-29,1,28,11
B,2022-11-29,2,35,12
B,2022-11-29,3,56,12
B,2022-11-29,4,46,7
B,2022-11-30,1,29,9
B,2022-11-30,2,40,9
B,2022-11-30,3,48,14
B,2022-11-30,4,41,7
B,2022-12-01,1,17,3
B,2022-12-01,2,40,8
B,2022-12-01,3,65,17
B,2022-12-01,4,61,7
B,2022-12-02,1,24,3
B,2022-12-02,2,42,13
B,2022-12-02,3,61,17
B,2022-12-02,4,39,7
B,2022-12-03,1,22,7
B,2022-12-03,2,37,6
B,2022-12-03,3,54,13
B,2022-12-03,4,71,10
B,2022-12-04,1,27,6
B,2022-12-04,2,46,15
B,2022-12-04,3,64,16
B,2022-12-04,4,63,7
B,2022-12-05,1,19,6
B,2022-12-05,2,59,13
B,2022-12-05,3,72,18
B,2022-12-05,4,51,15
B,2022-12-06,1,23,4
B,2022-12-06,2,44,11
B,2022-12-06,3,60,13
B,2022-12-06,4,44,8
B,2022-12-07,1,24,7
B,2022-12-07,2,47,12
B,2022-12-07,3,59,18
B,2022-12-07,4,51,11
B,2022-12-08,1,25,5
B,2022-12-08,2,51,11
B,2022-12-08,3,50,14
B,2022-12-08,4,47,9
B,2022-12-09,1,12,5
B,2022-12-09,2,46,13
B,2022-12-09,3,63,18
B,2022-12-09,4,51,10
B,2022-12-10,1,27,7
B,2022-12-10,2,43,11
B,2022-12-10,3,65,14
B,2022-12-10,4,51,7
B,2022-12-11,1,22,6
B,2022-12-11,2,49,8
B,2022-12-11,3,74,18
B,2022-12-11,4,59,10
B,2022-12-12,1,31,7
B,2022-12-12,2,44,15
B,2022-12-12,3,54,14
B,2022-12-12,4,66,22
B,2022-12-13,1,23,5
B,2022-12-13,2,49,13
B,2022-12-13,3,45,11
B,2022-12-13,4,42,5
B,2022-12-14,1,18,2
B,2022-12-14,2,35,5
B,2022-12-14,3,52,16
B,2022-12-14,4,41,12
B,2022-12-15,1,22,6
B,2022-12-15,2,40,12
B,2022-12-15,3,53,17
B,2022-12-15,4,49,8
B,2022-12-16,1,22,6
B,2022-12-16,2,36,9
B,2022-12-16,3,56,14
B,2022-12-16,4,46,11
B,2022-12-17,1,22,5
B,2022-12-17,2,40,15
B,2022-12-17,3,73,11
B,2022-12-17,4,70,15
B,2022-12-18,1,29,7
B,2022-12-18,2,30,3
B,2022-12-18,3,65,10
B,2022-12-18,4,54,9
B,2022-12-19,1,19,7
B,2022-12-19,2,37,11
B,2022-12-19,3,57,18
B,2022-12-19,4,49,11
B,2022-12-20,1,31,8
B,2022-12-20,2,40,13
B,2022-12-20,3,56,21
B,2022-12-20,4,52,9
B,2022-12-21,1,15,2
B,2022-12-21,2,28,13
B,2022-12-21,3,44,13
B,2022-12-21,4,43,11
B,2022-12-22,1,20,4
B,2022-12-22,2,40,5
B,2022-12-22,3,62,22
B,2022-12-22,4,49,9
B,2022-12-23,1,14,6
B,2022-12-23,2,28,11
B,2022-12-23,3,48,13
B,2022-12-23,4,51,11
B,2022-12-24,1,22,8
B,2022-12-24,2,34,9
B,2022-12-24,3,40,6
B,2022-12-24,4,50,14
B,2022-12-25,1,14,5
B,2022-12-25,2,36,10
B,2022-12-25,3,47,8
B,2022-12-25,4,52,12
B,2022-12-26,1,23,7
B,2022-12-26,2,42,13
B,2022-12-26,3,62,10
B,2022-12-26,4,47,14
B,2022-12-27,1,17,5
B,2022-12-27,2,50,13
B,2022-12-27,3,47,13
B,2022-12-27,4,54,19
B,2022-12-28,1,21,6
B,2022-12-28,2,45,15
B,2022-12-28,3,45,14
B,2022-12-28,4,54,15
B,2022-12-29,1,18,8
B,2022-12-29,2,43,15
B,2022-12-29,3,54,16
B,2022-12-29,4,57,11
B,2022-12-30,1,23,6
B,2022-12-30,2,40,12
B,2022-12-30,3,53,16
B,2022-12-30,4,40,10
B,2022-12-31,1,24,9
B,2022-12-31,2,39,13
B,2022-12-31,3,66,16
B,2022-12-31,4,47,8
B,2023-01-01,1,19,5
B,2023-01-01,2,39,10
B,2023-01-01,3,65,11
B,2023-01-01,4,50,6
B,2023-01-02,1,16,2
B,2023-01-02,2,52,17
B,2023-01-02,3,65,14
B,2023-01-02,4,62,8
B,2023-01-03,1,30,11
B,2023-01-03,2,49,11
B,2023-01-03,3,52,13
B,2023-01-03,4,54,17
B,2023-01-04,1,22,2
B,2023-01-04,2,35,10
B,2023-01-04,3,42,11
B,2023-01-04,4,58,16
B,2023-01-05,1,21,9
B,2023-01-05,2,34,8
B,2023-01-05,3,54,15
B,2023-01-05,4,45,5
B,2023-01-06,1,22,6
B,2023-01-06,2,31,7
B,2023-01-06,3,49,14
B,2023-01-06,4,42,5
B,2023-01-07,1,28,7
B,2023-01-07,2,30,10
B,2023-01-07,3,54,14
B,2023-01-07,4,48,6
B,2023-01-08,1,28,6
B,2023-01-08,2,37,12
B,2023-01-08,3,63,18
B,2023-01-08,4,59,13
B,2023-01-09,1,23,5
B,2023-01-09,2,44,9
B,2023-01-09,3,51,16
B,2023-01-09,4,44,14
B,2023-01-10,1,27,9
B,2023-01-10,2,34,14
B,2023-01-10,3,46,11
B,2023-01-10,4,54,13
B,2023-01-11,1,20,5
B,2023-01-11,2,29,9
B,2023-01-11,3,47,15
B,2023-01-11,4,53,14
B,2023-01-12,1,20,3
B,2023-01-12,2,31,9
B,2023-01-12,3,54,13
B,2023-01-12,4,57,17
B,2023-01-13,1,25,9
B,2023-01-13,2,40,11
B,2023-01-13,3,54,12
B,2023-01-13,4,44,6
B,2023-01-14,1,17,6
B,2023-01-14,2,33,12
B,2023-01-14,3,54,7
B,2023-01-14,4,55,12
B,2023-01-15,1,18,3
B,2023-01-15,2,46,10
B,2023-01-15,3,39,6
B,2023-01-15,4,43,11
B,2023-01-16,1,18,3
B,2023-01-16,2,39,11
B,2023-01-16,3,62,17
B,2023-01-16,4,54,8
B,2023-01-17,1,20,5
B,2023-01-17,2,40,11
B,2023-01-17,3,48,9
B,2023-01-17,4,57,14
B,2023-01-18,1,28,8
B,2023-01-18,2,31,6
B,2023-01-18,3,62,18
B,2023-01-18,4,59,12
B,2023-01-19,1,18,5
B,2023-01-19,2,35,12
B,2023-01-19,3,60,18
B,2023-01-19,4,44,7
B,2023-01-20,1,21,1
B,2023-01-20,2,39,9
B,2023-01-20,3,60,17
B,2023-01-20,4,45,6
B,2023-01-21,1,20,3
B,2023-01-21,2,28,6
B,2023-01-21,3,52,18
B,2023-01-21,4,57,16
B,2023-01-22,1,25,5
B,2023-01-22,2,44,14
B,2023-01-22,3,56,11
B,2023-01-22,4,42,10
B,2023-01-23,1,20,4
B,2023-01-23,2,53,18
B,2023-01-23,3,55,12
B,2023-01-23,4,46,13
B,2023-01-24,1,19,4
B,2023-01-24,2,24,9
B,2023-01-24,3,39,9
B,2023-01-24,4,58,8
B,2023-01-25,1,15,5
B,2023-01-25,2,45,17
B,2023-01-25,3,59,16
B,2023-01-25,4,44,12
B,2023-01-26,1,18,3
B,2023-01-26,2,32,10
B,2023-01-26,3,57,17
B,2023-01-26,4,42,11
B,2023-01-27,1,11,6
B,2023-01-27,2,34,9
B,2023-01-27,3,57,14
B,2023-01-27,4,58,11
B,2023-01-28,1,23,9
B,2023-01-28,2,41,5
B,2023-01-28,3,41,12
B,2023-01-28,4,53,23
B,2023-01-29,1,24,8
B,2023-01-29,2,29,3
B,2023-01-29,3,62,16
B,2023-01-29,4,50,12
B,2023-01-30,1,27,4
B,2023-01-30,2,38,10
B,2023-01-30,3,67,19
B,2023-01-30,4,60,11
B,2023-01-31,1,18,3
B,2023-01-31,2,38,8
B,2023-01-31,3,56,22
B,2023-01-31,4,42,12
B,2023-02-01,1,21,4
B,2023-02-01,2,47,11
B,2023-02-01,3,57,24
B,2023-02-01,4,63,10
B,2023-02-02,1,23,2
B,2023-02-02,2,34,7
B,2023-02-02,3,50,14
B,2023-02-02,4,36,8
B,2023-02-03,1,20,7
B,2023-02-03,2,33,6
B,2023-02-03,3,44,15
B,2023-02-03,4,51,12
B,2023-02-04,1,27,7
B,2023-02-04,2,35,8
B,2023-02-04,3,46,12
B,2023-02-04,4,64,13
B,2023-02-05,1,25,7
B,2023-02-05,2,48,10
B,2023-02-05,3,57,16
B,2023-02-05,4,62,14
B,2023-02-06,1,15,4
B,2023-02-06,2,50,13
B,2023-02-06,3,51,16
B,2023-02-06,4,56,15
B,2023-02-07,1,25,8
B,2023-02-07,2,42,16
B,2023-02-07,3,59,18
B,2023-02-07,4,62,15
B,2023-02-08,1,21,3
B,2023-02-08,2,42,9
B,2023-02-08,3,52,11
B,2023-02-08,4,54,13
B,2023-02-09,1,20,6
B,2023-02-09,2,31,7
B,2023-02-09,3,58,22
B,2023-02-09,4,51,9
B,2023-02-10,1,18,3
B,2023-02-10,2,48,13
B,2023-02-10,3,54,16
B,2023-02-10,4,49,7
B,2023-02-11,1,29,7
B,2023-02-11,2,35,7
B,2023-02-11,3,54,10
B,2023-02-11,4,50,12
B,2023-02-12,1,22,5
B,2023-02-12,2,40,8
B,2023-02-12,3,47,7
B,2023-02-12,4,66,17
B,2023-02-13,1,21,2
B,2023-02-13,2,41,5
B,2023-02-13,3,64,19
B,2023-02-13,4,45,13
B,2023-02-14,1,29,7
B,2023-02-14,2,38,10
B,2023-02-14,3,52,15
B,2023-02-14,4,37,10
B,2023-02-15,1,14,4
B,2023-02-15,2,35,8
B,2023-02-15,3,44,13
B,2023-02-15,4,49,9
B,2023-02-16,1,18,2
B,2023-02-16,2,44,10
B,2023-02-16,3,48,19
B,2023-02-16,4,41,14
B,2023-02-17,1,21,8
B,2023-02-17,2,26,7
B,2023-02-17,3,56,20
B,2023-02-17,4,44,13
B,2023-02-18,1,25,5
B,2023-02-18,2,42,10
B,2023-02-18,3,56,17
B,2023-02-18,4,48,9
B,2023-02-19,1,26,10
B,2023-02-19,2,41,12
B,2023-02-19,3,63,11
B,2023-02-19,4,59,16
B,2023-02-20,1,21,3
B,2023-02-20,2,38,10
B,2023-02-20,3,57,16
B,2023-02-20,4,53,11
B,2023-02-21,1,20,2
B,2023-02-21,2,38,10
B,2023-02-21,3,62,20
B,2023-02-21,4,47,9
B,2023-02-22,1,22,6
B,2023-02-22,2,50,11
B,2023-02-22,3,46,14
B,2023-02-22,4,40,10
B,2023-02-23,1,6,1
B,2023-02-23,2,25,12
B,2023-02-23,3,58,17
B,2023-02-23,4,45,5
B,2023-02-24,1,24,6
B,2023-02-24,2,36,7
B,2023-02-24,3,50,15
B,2023-02-24,4,57,15
B,2023-02-25,1,12,4
B,2023-02-25,2,36,10
B,2023-02-25,3,47,4
B,2023-02-25,4,58,12
B,2023-02-26,1,23,3
B,2023-02-26,2,31,10
B,2023-02-26,3,57,19
B,2023-02-26,4,49,11
B,2023-02-27,1,17,7
B,2023-02-27,2,49,15
B,2023-02-27,3,55,17
B,2023-02-27,4,57,14
B,2023-02-28,1,16,8
B,2023-02-28,2,44,11
B,2023-02-28,3,43,12
B,2023-02-28,4,50,13
B,2023-03-01,1,8,2
B,2023-03-01,2,23,10
B,2023-03-01,3,29,8
B,2023-03-01,4,58,9
B,2023-03-02,1,13,3
B,2023-03-02,2,40,14
B,2023-03-02,3,56,17
B,2023-03-02,4,55,11
B,2023-03-03,1,21,7
B,2023-03-03,2,49,12
B,2023-03-03,3,54,17
B,2023-03-03,4,65,13
B,2023-03-04,1,27,4
B,2023-03-04,2,37,10
B,2023-03-04,3,58,16
B,2023-03-04,4,63,9
B,2023-03-05,1,21,4
B,2023-03-05,2,39,6
B,2023-03-05,3,62,15
B,2023-03-05,4,54,7
B,2023-03-06,1,21,5
B,2023-03-06,2,30,11
B,2023-03-06,3,68,17
B,2023-03-06,4,59,10
B,2023-03-07,1,22,5
B,2023-03-07,2,46,14
B,2023-03-07,3,58,19
B,2023-03-07,4,43,7
B,2023-03-08,1,14,3
B,2023-03-08,2,46,8
B,2023-03-08,3,43,7
B,2023-03-08,4,52,6
B,2023-03-09,1,19,3
B,2023-03-09,2,34,6
B,2023-03-09,3,63,18
B,2023-03-09,4,57,16
B,2023-03-10,1,15,2
B,2023-03-10,2,34,6
B,2023-03-10,3,60,19
B,2023-03-10,4,66,16
B,2023-03-11,1,18,4
B,2023-03-11,2,20,6
B,2023-03-11,3,47,13
B,2023-03-11,4,27,5
B,2023-03-12,1,14,5
B,2023-03-12,2,31,11
B,2023-03-12,3,58,11
B,2023-03-12,4,50,16
B,2023-03-13,1,17,4
B,2023-03-13,2,52,15
B,2023-03-13,3,63,9
B,2023-03-13,4,58,10
B,2023-03-14,1,22,6
B,2023-03-14,2,41,7
B,2023-03-14,3,50,14
B,2023-03-14,4,51,14
B,2023-03-15,1,17,6
B,2023-03-15,2,45,9
B,2023-03-15,3,48,23
B,2023-03-15,4,42,11
B,2023-03-16,1,12,4
B,2023-03-16,2,41,15
B,2023-03-16,3,59,15
B,2023-03-16,4,54,18
B,2023-03-17,1,23,5
B,2023-03-17,2,36,13
B,2023-03-17,3,45,13
B,2023-03-17,4,34,11
B,2023-03-18,1,22,6
B,2023-03-18,2,33,9
B,2023-03-18,3,48,10
B,2023-03-18,4,68,16
B,2023-03-19,1,21,6
B,2023-03-19,2,34,5
B,2023-03-19,3,61,14
B,2023-03-19,4,55,4
B,2023-03-20,1,28,9
B,2023-03-20,2,64,21
B,2023-03-20,3,65,20
B,2023-03-20,4,52,10
B,2023-03-21,1,17,5
B,2023-03-21,2,42,13
B,2023-03-21,3,56,14
B,2023-03-21,4,32,7
B,2023-03-22,1,11,3
B,2023-03-22,2,45,8
B,2023-03-22,3,54,16
B,2023-03-22,4,57,15
B,2023-03-23,1,21,6
B,2023-03-23,2,49,13
B,2023-03-23,3,57,21
B,2023-03-23,4,56,11
B,2023-03-24,1,23,6
B,2023-03-24,2,38,11
B,2023-03-24,3,44,14
B,2023-03-24,4,57,10
B,2023-03-25,1,37,8
B,2023-03-25,2,32,8
B,2023-03-25,3,59,13
B,2023-03-25,4,60,11
B,2023-03-26,1,21,4
B,2023-03-26,2,42,12
B,2023-03-26,3,66,18
B,2023-03-26,4,64,14
B,2023-03-27,1,21,2
B,2023-03-27,2,51,15
B,2023-03-27,3,70,23
B,2023-03-27,4,48,13
B,2023-03-28,1,19,3
B,2023-03-28,2,34,11
B,2023-03-28,3,52,15
B,2023-03-28,4,50,12
B,2023-03-29,1,11,5
B,2023-03-29,2,47,14
B,2023-03-29,3,56,22
B,2023-03-29,4,64,14
B,2023-03-30,1,15,2
B,2023-03-30,2,39,9
B,2023-03-30,3,38,13
B,2023-03-30,4,59,14
B,2023-03-31,1,17,4
B,2023-03-31,2,33,9
B,2023-03-31,3,53,16
B,2023-03-31,4,59,14
B,2023-04-01,1,16,1
B,2023-04-01,2,36,10
B,2023-04-01,3,53,5
B,2023-04-01,4,47,14
B,2023-04-02,1,20,2
B,2023-04-02,2,42,14
B,2023-04-02,3,61,13
B,2023-04-02,4,65,13
B,2023-04-03,1,13,6
B,2023-04-03,2,46,14
B,2023-04-03,3,63,18
B,2023-04-03,4,74,19
B,2023-04-04,1,27,8
B,2023-04-04,2,31,7
B,2023-04-04,3,44,12
B,2023-04-04,4,43,10
B,2023-04-05,1,8,3
B,2023-04-05,2,31,11
B,2023-04-05,3,43,7
B,2023-04-05,4,51,14
B,2023-04-06,1,17,2
B,2023-04-06,2,29,7
B,2023-04-06,3,48,11
B,2023-04-06,4,63,12
B,2023-04-07,1,20,3
B,2023-04-07,2,41,11
B,2023-04-07,3,49,14
B,2023-04-07,4,52,15
B,2023-04-08,1,32,7
B,2023-04-08,2,36,9
B,2023-04-08,3,39,6
B,2023-04-08,4,55,8
B,2023-04-09,1,27,6
B,2023-04-09,2,32,11
B,2023-04-09,3,54,11
B,2023-04-09,4,53,11
B,2023-04-10,1,19,5
B,2023-04-10,2,65,16
B,2023-04-10,3,51,11
B,2023-04-10,4,44,12
B,2023-04-11,1,21,5
B,2023-04-11,2,36,4
B,2023-04-11,3,60,14
B,2023-04-11,4,47,12
B,2023-04-12,1,31,3
B,2023-04-12,2,48,7
B,2023-04-12,3,67,24
B,2023-04-12,4,56,11
B,2023-04-13,1,18,7
B,2023-04-13,2,48,15
B,2023-04-13,3,60,15
B,2023-04-13,4,64,11
B,2023-04-14,1,19,4
B,2023-04-14,2,45,13
B,2023-04-14,3,63,19
B,2023-04-14,4,49,12
B,2023-04-15,1,21,2
B,2023-04-15,2,50,17
B,2023-04-15,3,56,8
B,2023-04-15,4,64,15
B,2023-04-16,1,18,4
B,2023-04-16,2,40,11
B,2023-04-16,3,43,8
B,2023-04-16,4,53,12
B,2023-04-17,1,17,5
B,2023-04-17,2,46,10
B,2023-04-17,3,55,11
B,2023-04-17,4,44,9
B,2023-04-18,1,19,4
B,2023-04-18,2,43,15
B,2023-04-18,3,61,19
B,2023-04-18,4,51,13
B,2023-04-19,1,18,5
B,2023-04-19,2,39,12
B,2023-04-19,3,51,11
B,2023-04-19,4,60,11
B,2023-04-20,1,17,7
B,2023-04-20,2,43,11
B,2023-04-20,3,52,14
B,2023-04-20,4,51,10
B,2023-04-21,1,13,2
B,2023-04-21,2,42,13
B,2023-04-21,3,53,18
B,2023-04-21,4,50,9
B,2023-04-22,1,22,6
B,2023-04-22,2,32,5
B,2023-04-22,3,51,12
B,2023-04-22,4,53,12
B,2023-04-23,1,28,8
B,2023-04-23,2,39,10
B,2023-04-23,3,62,17
B,2023-04-23,4,55,12
B,2023-04-24,1,21,10
B,2023-04-24,2,55,16
B,2023-04-24,3,56,14
B,2023-04-24,4,53,10
B,2023-04-25,1,18,4
B,2023-04-25,2,43,11
B,2023-04-25,3,48,20
B,2023-04-25,4,65,12
B,2023-04-26,1,20,3
B,2023-04-26,2,41,10
B,2023-04-26,3,52,14
B,2023-04-26,4,42,14
B,2023-04-27,1,15,2
B,2023-04-27,2,33,8
B,2023-04-27,3,59,20
B,2023-04-27,4,54,13
B,2023-04-28,1,22,4
B,2023-04-28,2,41,10
B,2023-04-28,3,52,19
B,2023-04-28,4,40,11
B,2023-04-29,1,25,2
B,2023-04-29,2,45,10
B,2023-04-29,3,63,16
B,2023-04-29,4,53,9
B,2023-04-30,1,27,6
B,2023-04-30,2,47,10
B,2023-04-30,3,56,10
B,2023-04-30,4,67,7
B,2023-05-01,1,21,4
B,2023-05-01,2,45,19
B,2023-05-01,3,58,11
B,2023-05-01,4,63,9
B,2023-05-02,1,21,7
B,2023-05-02,2,50,8
B,2023-05-02,3,66,16
B,2023-05-02,4,51,9
B,2023-05-03,1,23,7
B,2023-05-03,2,38,11
B,2023-05-03,3,58,23
B,2023-05-03,4,72,15
B,2023-05-04,1,26,4
B,2023-05-04,2,35,9
B,2023-05-04,3,51,12
B,2023-05-04,4,63,9
B,2023-05-05,1,19,4
B,2023-05-05,2,43,15
B,2023-05-05,3,55,19
B,2023-05-05,4,60,11
B,2023-05-06,1,22,8
B,2023-05-06,2,33,7
B,2023-05-06,3,60,21
B,2023-05-06,4,38,9
B,2023-05-07,1,24,5
B,2023-05-07,2,47,12
B,2023-05-07,3,47,15
B,2023-05-07,4,67,11
B,2023-05-08,1,17,2
B,2023-05-08,2,38,14
B,2023-05-08,3,63,21
B,2023-05-08,4,48,18
B,2023-05-09,1,15,2
B,2023-05-09,2,43,15
B,2023-05-09,3,49,16
B,2023-05-09,4,46,9
B,2023-05-10,1,21,7
B,2023-05-10,2,34,13
B,2023-05-10,3,45,12
B,2023-05-10,4,52,13
B,2023-05-11,1,19,6
B,2023-05-11,2,32,6
B,2023-05-11,3,61,13
B,2023-05-11,4,53,17
B,2023-05-12,1,27,9
B,2023-05-12,2,42,11
B,2023-05-12,3,57,13
B,2023-05-12,4,68,19
B,2023-05-13,1,34,7
B,2023-05-13,2,39,5
B,2023-05-13,3,49,11
B,2023-05-13,4,54,13
B,2023-05-14,1,21,6
B,2023-05-14,2,29,6
B,2023-05-14,3,45,13
B,2023-05-14,4,69,19
B,2023-05-15,1,19,5
B,2023-05-15,2,47,14
B,2023-05-15,3,60,16
B,2023-05-15,4,65,17
B,2023-05-16,1,27,1
B,2023-05-16,2,45,16
B,2023-05-16,3,44,11
B,2023-05-16,4,56,13
B,2023-05-17,1,17,5
B,2023-05-17,2,51,11
B,2023-05-17,3,40,14
B,2023-05-17,4,46,9
B,2023-05-18,1,20,2
B,2023-05-18,2,42,9
B,2023-05-18,3,53,18
B,2023-05-18,4,48,15
B,2023-05-19,1,17,3
B,2023-05-19,2,28,5
B,2023-05-19,3,53,19
B,2023-05-19,4,58,14
B,2023-05-20,1,17,4
B,2023-05-20,2,44,5
B,2023-05-20,3,68,14
B,2023-05-20,4,61,10
B,2023-05-21,1,28,8
B,2023-05-21,2,43,11
B,2023-05-21,3,67,10
B,2023-05-21,4,48,12
B,2023-05-22,1,22,7
B,2023-05-22,2,53,17
B,2023-05-22,3,57,19
B,2023-05-22,4,66,11
B,2023-05-23,1,26,9
B,2023-05-23,2,32,7
B,2023-05-23,3,49,20
B,2023-05-23,4,56,12
B,2023-05-24,1,18,4
B,2023-05-24,2,41,9
B,2023-05-24,3,45,16
B,2023-05-24,4,60,18
B,2023-05-25,1,19,1
B,2023-05-25,2,27,6
B,2023-05-25,3,42,9
B,2023-05-25,4,67,16
B,2023-05-26,1,23,7
B,2023-05-26,2,34,6
B,2023-05-26,3,59,22
B,2023-05-26,4,57,9
B,2023-05-27,1,14,0
B,2023-05-27,2,29,6
B,2023-05-27,3,52,10
B,2023-05-27,4,62,11
B,2023-05-28,1,25,5
B,2023-05-28,2,42,8
B,2023-05-28,3,67,13
B,2023-05-28,4,68,21
B,2023-05-29,1,30,8
B,2023-05-29,2,38,9
B,2023-05-29,3,71,19
B,2023-05-29,4,67,12
B,2023-05-30,1,25,8
B,2023-05-30,2,45,12
B,2023-05-30,3,65,19
B,2023-05-30,4,62,18
B,2023-05-31,1,26,4
B,2023-05-31,2,38,16
B,2023-05-31,3,51,16
B,2023-05-31,4,68,13
B,2023-06-01,1,25,8
B,2023-06-01,2,41,17
B,2023-06-01,3,47,13
B,2023-06-01,4,60,11
B,2023-06-02,1,24,5
B,2023-06-02,2,31,11
B,2023-06-02,3,48,12
B,2023-06-02,4,57,11
B,2023-06-03,1,20,5
B,2023-06-03,2,32,7
B,2023-06-03,3,50,11
B,2023-06-03,4,62,13
B,2023-06-04,1,29,6
B,2023-06-04,2,44,16
B,2023-06-04,3,71,20
B,2023-06-04,4,61,8
B,2023-06-05,1,27,6
B,2023-06-05,2,41,14
B,2023-06-05,3,50,12
B,2023-06-05,4,55,10
B,2023-06-06,1,24,10
B,2023-06-06,2,36,7
B,2023-06-06,3,56,13
B,2023-06-06,4,61,17
B,2023-06-07,1,21,6
B,2023-06-07,2,38,7
B,2023-06-07,3,61,12
B,2023-06-07,4,41,10
B,2023-06-08,1,28,9
B,2023-06-08,2,29,8
B,2023-06-08,3,47,18
B,2023-06-08,4,56,15
B,2023-06-09,1,17,5
B,2023-06-09,2,31,9
B,2023-06-09,3,54,15
B,2023-06-09,4,56,9
B,2023-06-10,1,29,11
B,2023-06-10,2,30,6
B,2023-06-10,3,50,12
B,2023-06-10,4,50,11
B,2023-06-11,1,23,8
B,2023-06-11,2,33,3
B,2023-06-11,3,43,9
B,2023-06-11,4,67,13
B,2023-06-12,1,17,5
B,2023-06-12,2,50,14
B,2023-06-12,3,71,27
B,2023-06-12,4,54,14
B,2023-06-13,1,22,7
B,2023-06-13,2,43,14
B,2023-06-13,3,51,17
B,2023-06-13,4,60,15
B,2023-06-14,1,26,11
B,2023-06-14,2,38,14
B,2023-06-14,3,60,18
B,2023-06-14,4,51,13
B,2023-06-15,1,28,6
B,2023-06-15,2,34,8
B,2023-06-15,3,65,15
B,2023-06-15,4,53,9
B,2023-06-16,1,19,4
B,2023-06-16,2,34,8
B,2023-06-16,3,52,14
B,2023-06-16,4,56,12
B,2023-06-17,1,25,2
B,2023-06-17,2,28,12
B,2023-06-17,3,47,8
B,2023-06-17,4,58,14
B,2023-06-18,1,38,15
B,2023-06-18,2,44,10
B,2023-06-18,3,50,13
B,2023-06-18,4,56,15
B,2023-06-19,1,23,8
B,2023-06-19,2,37,11
B,2023-06-19,3,58,21
B,2023-06-19,4,66,18
B,2023-06-20,1,15,4
B,2023-06-20,2,42,8
B,2023-06-20,3,51,19
B,2023-06-20,4,63,16
B,2023-06-21,1,26,4
B,2023-06-21,2,42,9
B,2023-06-21,3,65,18
B,2023-06-21,4,52,16
B,2023-06-22,1,28,11
B,2023-06-22,2,34,16
B,2023-06-22,3,47,16
B,2023-06-22,4,57,10
B,2023-06-23,1,25,4
B,2023-06-23,2,31,14
B,2023-06-23,3,48,20
B,2023-06-23,4,57,13
B,2023-06-24,1,24,5
B,2023-06-24,2,24,7
B,2023-06-24,3,55,15
B,2023-06-24,4,57,13
B,2023-06-25,1,34,7
B,2023-06-25,2,36,14
B,2023-06-25,3,63,17
B,2023-06-25,4,58,10
B,2023-06-26,1,24,7
B,2023-06-26,2,40,10
B,2023-06-26,3,66,23
B,2023-06-26,4,51,12
B,2023-06-27,1,20,4
B,2023-06-27,2,44,20
B,2023-06-27,3,51,11
B,2023-06-27,4,64,18
B,2023-06-28,1,22,2
B,2023-06-28,2,32,6
B,2023-06-28,3,43,16
B,2023-06-28,4,59,15
B,2023-06-29,1,24,6
B,2023-06-29,2,38,10
B,2023-06-29,3,51,14
B,2023-06-29,4,54,9
B,2023-06-30,1,15,4
B,2023-06-30,2,29,6
B,2023-06-30,3,58,14
B,2023-06-30,4,49,7
B,2023-07-01,1,26,9
B,2023-07-01,2,36,10
B,2023-07-01,3,48,14
B,2023-07-01,4,63,10
B,2023-07-02,1,25,9
B,2023-07-02,2,43,10
B,2023-07-02,3,54,11
B,2023-07-02,4,61,11
B,2023-07-03,1,12,6
B,2023-07-03,2,35,5
B,2023-07-03,3,57,24
B,2023-07-03,4,57,13
B,2023-07-04,1,19,3
B,2023-07-04,2,34,5
B,2023-07-04,3,42,15
B,2023-07-04,4,67,23
B,2023-07-05,1,24,9
B,2023-07-05,2,39,13
B,2023-07-05,3,60,24
B,2023-07-05,4,43,4
B,2023-07-06,1,28,5
B,2023-07-06,2,35,9
B,2023-07-06,3,57,19
B,2023-07-06,4,59,14
B,2023-07-07,1,21,7
B,2023-07-07,2,35,12
B,2023-07-07,3,59,18
B,2023-07-07,4,51,11
B,2023-07-08,1,26,7
B,2023-07-08,2,33,6
B,2023-07-08,3,61,14
B,2023-07-08,4,70,16
B,2023-07-09,1,30,9
B,2023-07-09,2,46,7
B,2023-07-09,3,65,17
B,2023-07-09,4,66,14
B,2023-07-10,1,21,4
B,2023-07-10,2,45,15
B,2023-07-10,3,51,15
B,2023-07-10,4,72,14
B,2023-07-11,1,19,2
B,2023-07-11,2,37,8
B,2023-07-11,3,55,18
B,2023-07-11,4,70,9
B,2023-07-12,1,26,5
B,2023-07-12,2,28,8
B,2023-07-12,3,51,20
B,2023-07-12,4,50,10
B,2023-07-13,1,30,10
B,2023-07-13,2,44,13
B,2023-07-13,3,50,18
B,2023-07-13,4,59,14
B,2023-07-14,1,27,9
